TAB186	ingalyatsiya uchun suspenziya tayyorlash uchun tabletkalar	таблетки для приготовления суспензии для ингаляций						
TAB187	mahalliy qoʻllash uchun suspenziya tayyorlash uchun tabletkalar	таблетки для приготовления суспензии для местного применения						
TAB188	teri ustiga skarifikatsiya sinamasi uchun suspenziya tayyorlash uchun tabletkalar	таблетки для приготовления суспензии для накожного скарификационного нанесения						
TAB189	sirtga qoʻllash uchun suspenziya tayyorlash uchun tabletkalar	таблетки для приготовления суспензии для наружного применения						
TAB190	boʻgʻim atrofiga yuborish uchun suspenziya tayyorlash uchun tabletkalar	таблетки для приготовления суспензии для околосуставного введения						
TAB191	teri ostiga yuborish uchun suspenziya tayyorlash uchun tabletkalar	таблетки для приготовления суспензии для подкожного введения						
TAB192	ichga qabul qilish uchun suspenziya tayyorlash uchun tabletkalar	таблетки для приготовления суспензии для приема внутрь						
TAB193	ogʻiz boʻshligʻi shilliq qavati uchun suspenziya tayyorlash uchun tabletkalar	таблетки для приготовления суспензии для слизистой оболочки полости рта						
TAB194	endosinusial yuborish uchun suspenziya tayyorlash uchun tabletkalar	таблетки для приготовления суспензии для эндосинусиального введения						
TAB195	endotraxeal yuborish uchun suspenziyani tayyorlash uchun tabletkalar	таблетки для приготовления суспензии для эндотрахеального введения						
TAB196	tish suspenziyasini tayyorlash uchun tabletkalar	таблетки для приготовления суспензии зубной						
TAB197	rektal suspenziyani tayyorlash uchun tabletkalar	таблетки для приготовления суспензии ректальной						
TAM101	dorivor tamponlar	тампоны лекарственные						
TAM102	vaginal dorivor tamponlar	тампоны лекарственные вагинальные						
TAM103	ingalyatsiya uchun dorivor tamponlar	тампоны лекарственные для ингаляций						
TAM104	rektal dorivor tamponlar	тампоны лекарственные ректальные						
TAM105	quloq uchun dorivor tamponlar	тампоны лекарственные ушные						
STI101	tayoqchalar	палочки						
STI102	dental tayoqchalar	палочки дентальные						
STI103	nazal tayoqchalar	палочки назальные						
STI104	periodontal tayoqchalar	палочки периодонтальные						
STI105	siydik yoʻllari tayoqchalari	палочки уретральные						
STI106	quloq tayoqchalari	палочки ушные						
MED101	dorivor tirnoq boʻyogʻi	лак для ногтей лекарственный						
EXT101	mahalliy qoʻllash uchun ekstrakt	экстракт для местного применения						
EXT102	sirtga qoʻllash uchun ekstrakt	экстракт для наружного применения						
EXT103	ichga qabul qilish uchun ekstrakt	экстракт для приема внутрь						
SLT102	erituvchi	растворитель						
OTH101	boshqa dori shakllari	другие лекарственные формы						
